;incidentCategory;neighborhood;datetime;weather
10606;39;South of Market;2022-08-25 20:00:00;2022082520
10607;3;Tenderloin;2022-08-25 20:09:00;2022082520
10608;39;Marina;2022-08-25 20:10:00;2022082520
10609;43;Bayview Hunters Point;2022-08-25 20:30:00;2022082520
10610;39;North Beach;2022-08-25 20:30:00;2022082520
10611;43;Bayview Hunters Point;2022-08-25 20:30:00;2022082520
10612;39;Bernal Heights;2022-08-25 20:30:00;2022082520
10613;44;Excelsior;2022-08-25 20:30:00;2022082520
10614;57;North Beach;2022-08-25 20:40:00;2022082520
10615;3;Marina;2022-08-25 20:45:00;2022082520
10616;43;Outer Mission;2022-08-25 21:00:00;2022082521
10617;39;West of Twin Peaks;2022-08-25 21:00:00;2022082521
10618;57;Mission;2022-08-25 21:00:00;2022082521
10619;3;Financial District/South Beach;2022-08-25 21:16:00;2022082521
10620;39;Tenderloin;2022-08-25 21:30:00;2022082521
10621;5;South of Market;2022-08-25 21:30:00;2022082521
10622;39;Western Addition;2022-08-25 21:30:00;2022082521
10623;5;Western Addition;2022-08-25 21:36:00;2022082521
10624;39;Hayes Valley;2022-08-25 22:00:00;2022082522
10625;43;Financial District/South Beach;2022-08-25 22:00:00;2022082522
10626;61;Tenderloin;2022-08-25 22:00:00;2022082522
10627;43;Inner Richmond;2022-08-25 22:00:00;2022082522
10628;5;South of Market;2022-08-25 22:00:00;2022082522
10629;3;Visitacion Valley;2022-08-25 22:25:00;2022082522
10630;39;Bayview Hunters Point;2022-08-25 22:30:00;2022082522
10631;39;Bayview Hunters Point;2022-08-25 22:30:00;2022082522
10632;39;Tenderloin;2022-08-25 22:35:00;2022082522
10633;43;Tenderloin;2022-08-25 22:48:00;2022082522
10634;71;Financial District/South Beach;2022-08-25 22:53:00;2022082522
10635;5;Mission Bay;2022-08-25 23:00:00;2022082523
10636;5;South of Market;2022-08-25 23:00:00;2022082523
10637;39;Nob Hill;2022-08-25 23:00:00;2022082523
10638;71;Mission;2022-08-25 23:00:00;2022082523
10639;44;Oceanview/Merced/Ingleside;2022-08-25 23:00:00;2022082523
10640;44;Tenderloin;2022-08-25 23:01:00;2022082523
10641;43;Japantown;2022-08-25 23:22:00;2022082523
10642;71;Bayview Hunters Point;2022-08-25 23:26:00;2022082523
10643;65;Outer Mission;2022-08-25 23:56:00;2022082523
10644;65;Outer Mission;2022-08-25 23:56:00;2022082523
10645;18;Outer Mission;2022-08-25 23:56:00;2022082523
10646;18;Outer Mission;2022-08-25 23:56:00;2022082523
10647;18;Outer Mission;2022-08-25 23:56:00;2022082523
10648;18;Outer Mission;2022-08-25 23:56:00;2022082523
10649;39;Marina;2022-08-26 00:00:00;2022082600
10650;39;Sunset/Parkside;2022-08-26 00:00:00;2022082600
10651;5;Castro/Upper Market;2022-08-26 00:01:00;2022082600
10652;6;South of Market;2022-08-26 00:38:00;2022082600
10653;5;Mission;2022-08-26 01:00:00;2022082601
10654;39;Marina;2022-08-26 02:00:00;2022082602
10655;45;Bayview Hunters Point;2022-08-26 02:00:00;2022082602
10656;39;Western Addition;2022-08-26 02:15:00;2022082602
10657;5;Glen Park;2022-08-26 02:21:00;2022082602
10658;39;Haight Ashbury;2022-08-26 02:25:00;2022082602
10659;39;Outer Richmond;2022-08-26 02:30:00;2022082602
10660;44;Lincoln Park;2022-08-26 02:30:00;2022082602
10661;39;Bayview Hunters Point;2022-08-26 03:25:00;2022082603
10662;39;Golden Gate Park;2022-08-26 04:30:00;2022082604
10663;44;Portola;2022-08-26 04:30:00;2022082604
10664;39;Outer Richmond;2022-08-26 05:00:00;2022082605
10665;5;Potrero Hill;2022-08-26 05:10:00;2022082605
10666;5;South of Market;2022-08-26 05:25:00;2022082605
10667;39;Visitacion Valley;2022-08-26 05:30:00;2022082605
10668;43;Mission;2022-08-26 05:30:00;2022082605
10669;45;Visitacion Valley;2022-08-26 05:30:00;2022082605
10670;60;Visitacion Valley;2022-08-26 05:30:00;2022082605
10671;5;Portola;2022-08-26 05:42:00;2022082605
10672;5;Tenderloin;2022-08-26 06:30:00;2022082606
10673;43;South of Market;2022-08-26 07:18:00;2022082607
10674;18;Tenderloin;2022-08-26 07:19:00;2022082607
10675;18;Tenderloin;2022-08-26 07:19:00;2022082607
10676;18;Tenderloin;2022-08-26 07:19:00;2022082607
10677;44;Portola;2022-08-26 07:30:00;2022082607
10678;18;Marina;2022-08-26 07:44:00;2022082607
10679;39;Financial District/South Beach;2022-08-26 08:00:00;2022082608
10680;39;Japantown;2022-08-26 08:00:00;2022082608
10681;39;Financial District/South Beach;2022-08-26 08:00:00;2022082608
10682;71;Western Addition;2022-08-26 08:25:00;2022082608
10683;39;Marina;2022-08-26 08:30:00;2022082608
10684;66;Mission;2022-08-26 08:31:00;2022082608
10685;65;Mission;2022-08-26 08:31:00;2022082608
10686;43;North Beach;2022-08-26 08:40:00;2022082608
10687;57;Tenderloin;2022-08-26 09:00:00;2022082609
10688;30;Sunset/Parkside;2022-08-26 09:00:00;2022082609
10689;39;Golden Gate Park;2022-08-26 09:30:00;2022082609
10690;44;Financial District/South Beach;2022-08-26 09:35:00;2022082609
10691;39;Pacific Heights;2022-08-26 09:40:00;2022082609
10692;39;Chinatown;2022-08-26 09:40:00;2022082609
10693;3;Tenderloin;2022-08-26 09:45:00;2022082609
10694;39;North Beach;2022-08-26 09:45:00;2022082609
10695;18;Tenderloin;2022-08-26 09:53:00;2022082609
10696;57;Tenderloin;2022-08-26 09:58:00;2022082609
10697;49;Tenderloin;2022-08-26 09:58:00;2022082609
10698;39;Outer Richmond;2022-08-26 10:00:00;2022082610
10699;30;Outer Richmond;2022-08-26 10:00:00;2022082610
10700;44;Bayview Hunters Point;2022-08-26 10:00:00;2022082610
10701;44;South of Market;2022-08-26 10:00:00;2022082610
10702;39;Castro/Upper Market;2022-08-26 10:00:00;2022082610
10703;39;Nob Hill;2022-08-26 10:10:00;2022082610
10704;39;Hayes Valley;2022-08-26 10:15:00;2022082610
10705;18;Tenderloin;2022-08-26 10:18:00;2022082610
10706;18;Tenderloin;2022-08-26 10:18:00;2022082610
10707;12;South of Market;2022-08-26 10:22:00;2022082610
10708;3;South of Market;2022-08-26 10:22:00;2022082610
10709;57;Excelsior;2022-08-26 10:24:00;2022082610
10710;3;Financial District/South Beach;2022-08-26 10:30:00;2022082610
10711;5;Treasure Island;2022-08-26 10:30:00;2022082610
10712;30;Financial District/South Beach;2022-08-26 10:30:00;2022082610
10713;39;Financial District/South Beach;2022-08-26 10:30:00;2022082610
10714;39;Marina;2022-08-26 11:00:00;2022082611
10715;44;Visitacion Valley;2022-08-26 11:00:00;2022082611
10716;39;Inner Sunset;2022-08-26 11:00:00;2022082611
10717;39;Twin Peaks;2022-08-26 11:00:00;2022082611
10718;39;Presidio Heights;2022-08-26 11:00:00;2022082611
10719;39;Financial District/South Beach;2022-08-26 11:15:00;2022082611
10720;39;Financial District/South Beach;2022-08-26 11:17:00;2022082611
10721;39;Inner Sunset;2022-08-26 11:30:00;2022082611
10722;39;Financial District/South Beach;2022-08-26 11:30:00;2022082611
10723;22;Bayview Hunters Point;2022-08-26 11:37:00;2022082611
10724;18;Western Addition;2022-08-26 11:57:00;2022082611
10725;49;Western Addition;2022-08-26 11:57:00;2022082611
10726;3;Tenderloin;2022-08-26 12:00:00;2022082612
10727;12;West of Twin Peaks;2022-08-26 12:00:00;2022082612
10728;43;Bayview Hunters Point;2022-08-26 12:25:00;2022082612
10729;3;South of Market;2022-08-26 12:48:00;2022082612
10730;39;Mission;2022-08-26 13:00:00;2022082613
10731;39;Golden Gate Park;2022-08-26 13:00:00;2022082613
10732;39;Golden Gate Park;2022-08-26 13:00:00;2022082613
10733;44;Mission;2022-08-26 13:04:00;2022082613
10734;5;Glen Park;2022-08-26 13:06:00;2022082613
10735;39;Sunset/Parkside;2022-08-26 13:07:00;2022082613
10736;39;Haight Ashbury;2022-08-26 13:15:00;2022082613
10737;44;Chinatown;2022-08-26 13:35:00;2022082613
10738;44;Financial District/South Beach;2022-08-26 13:40:00;2022082613
10739;44;Mission;2022-08-26 13:41:00;2022082613
10740;39;Lone Mountain/USF;2022-08-26 13:50:00;2022082613
10741;39;Haight Ashbury;2022-08-26 14:00:00;2022082614
10742;39;Sunset/Parkside;2022-08-26 14:00:00;2022082614
10743;39;Haight Ashbury;2022-08-26 14:00:00;2022082614
10744;3;Mission;2022-08-26 14:15:00;2022082614
10745;18;Chinatown;2022-08-26 14:19:00;2022082614
10746;56;Chinatown;2022-08-26 14:19:00;2022082614
10747;58;Chinatown;2022-08-26 14:19:00;2022082614
10748;18;Tenderloin;2022-08-26 14:29:00;2022082614
10749;18;Tenderloin;2022-08-26 14:29:00;2022082614
10750;44;Bayview Hunters Point;2022-08-26 15:00:00;2022082615
10751;39;Sunset/Parkside;2022-08-26 15:00:00;2022082615
10752;39;Lakeshore;2022-08-26 15:15:00;2022082615
10753;39;Excelsior;2022-08-26 15:30:00;2022082615
10754;44;Outer Mission;2022-08-26 15:30:00;2022082615
10755;44;Outer Mission;2022-08-26 15:30:00;2022082615
10756;30;Financial District/South Beach;2022-08-26 15:30:00;2022082615
10757;3;Lakeshore;2022-08-26 15:50:00;2022082615
10758;44;Bayview Hunters Point;2022-08-26 16:00:00;2022082616
10759;57;Mission;2022-08-26 16:00:00;2022082616
10760;5;Bayview Hunters Point;2022-08-26 16:00:00;2022082616
10761;44;Bayview Hunters Point;2022-08-26 16:00:00;2022082616
10762;3;Bayview Hunters Point;2022-08-26 16:10:00;2022082616
10763;44;Financial District/South Beach;2022-08-26 16:12:00;2022082616
10764;44;Mission;2022-08-26 16:30:00;2022082616
10765;44;Excelsior;2022-08-26 16:47:00;2022082616
10766;5;Excelsior;2022-08-26 16:47:00;2022082616
10767;49;Excelsior;2022-08-26 16:47:00;2022082616
10768;5;Inner Richmond;2022-08-26 16:50:00;2022082616
10769;39;Financial District/South Beach;2022-08-26 17:00:00;2022082617
10770;39;Potrero Hill;2022-08-26 17:00:00;2022082617
10771;39;Potrero Hill;2022-08-26 17:00:00;2022082617
10772;43;Castro/Upper Market;2022-08-26 17:00:00;2022082617
10773;39;North Beach;2022-08-26 17:00:00;2022082617
10774;57;Mission;2022-08-26 17:00:00;2022082617
10775;44;South of Market;2022-08-26 17:07:00;2022082617
10776;39;Marina;2022-08-26 17:28:00;2022082617
10777;43;Inner Richmond;2022-08-26 17:31:00;2022082617
10778;3;Tenderloin;2022-08-26 17:40:00;2022082617
10779;45;Sunset/Parkside;2022-08-26 17:47:00;2022082617
10780;43;Sunset/Parkside;2022-08-26 17:47:00;2022082617
10781;39;Hayes Valley;2022-08-26 17:51:00;2022082617
10782;3;Potrero Hill;2022-08-26 17:56:00;2022082617
10783;39;Potrero Hill;2022-08-26 17:57:00;2022082617
10784;39;Mission;2022-08-26 18:00:00;2022082618
10785;44;Lakeshore;2022-08-26 18:00:00;2022082618
10786;44;Oceanview/Merced/Ingleside;2022-08-26 18:00:00;2022082618
10787;39;North Beach;2022-08-26 18:15:00;2022082618
10788;57;Tenderloin;2022-08-26 18:30:00;2022082618
10789;3;Bayview Hunters Point;2022-08-26 18:37:00;2022082618
10790;2;Financial District/South Beach;2022-08-26 18:40:00;2022082618
10791;70;Financial District/South Beach;2022-08-26 18:40:00;2022082618
10792;56;Mission;2022-08-26 19:00:00;2022082619
10793;67;Mission;2022-08-26 19:00:00;2022082619
10794;43;Tenderloin;2022-08-26 19:12:00;2022082619
10795;3;Tenderloin;2022-08-26 19:12:00;2022082619
10796;39;Outer Richmond;2022-08-26 19:15:00;2022082619
10797;39;Bernal Heights;2022-08-26 19:26:00;2022082619
10798;43;Hayes Valley;2022-08-26 19:40:00;2022082619
10799;39;Haight Ashbury;2022-08-26 19:50:00;2022082619
10800;39;Marina;2022-08-26 20:00:00;2022082620
10801;5;South of Market;2022-08-26 20:00:00;2022082620
10802;39;Mission Bay;2022-08-26 20:00:00;2022082620
10803;3;Tenderloin;2022-08-26 20:00:00;2022082620
10804;44;Bayview Hunters Point;2022-08-26 20:15:00;2022082620
10805;44;Oceanview/Merced/Ingleside;2022-08-26 20:15:00;2022082620
10806;39;Japantown;2022-08-26 20:30:00;2022082620
10807;39;Western Addition;2022-08-26 20:45:00;2022082620
10808;18;Tenderloin;2022-08-26 20:46:00;2022082620
10809;39;Tenderloin;2022-08-26 20:46:00;2022082620
10810;57;Lone Mountain/USF;2022-08-26 20:58:00;2022082620
10811;44;Inner Richmond;2022-08-26 21:00:00;2022082621
10812;43;Hayes Valley;2022-08-26 21:00:00;2022082621
10813;3;Potrero Hill;2022-08-26 21:01:00;2022082621
10814;70;Mission;2022-08-26 21:05:00;2022082621
10815;39;North Beach;2022-08-26 21:10:00;2022082621
10816;12;Inner Richmond;2022-08-26 21:15:00;2022082621
10817;39;Russian Hill;2022-08-26 21:25:00;2022082621
10818;43;Japantown;2022-08-26 21:30:00;2022082621
10819;44;Mission;2022-08-26 21:47:00;2022082621
10820;43;Hayes Valley;2022-08-26 22:00:00;2022082622
10821;39;Tenderloin;2022-08-26 22:00:00;2022082622
10822;39;North Beach;2022-08-26 22:00:00;2022082622
10823;44;Bayview Hunters Point;2022-08-26 22:00:00;2022082622
10824;44;Outer Mission;2022-08-26 22:00:00;2022082622
10825;5;Sunset/Parkside;2022-08-26 22:30:00;2022082622
10826;43;Western Addition;2022-08-26 22:45:00;2022082622
10827;5;Mission;2022-08-26 22:50:00;2022082622
10828;43;Mission;2022-08-26 22:50:00;2022082622
10829;43;Pacific Heights;2022-08-26 22:52:00;2022082622
10830;2;Mission;2022-08-26 22:53:00;2022082622
10831;5;Japantown;2022-08-26 22:56:00;2022082622
10832;30;Marina;2022-08-26 23:16:00;2022082623
10833;39;Marina;2022-08-26 23:16:00;2022082623
10834;44;Tenderloin;2022-08-26 23:18:00;2022082623
10835;56;Marina;2022-08-26 23:20:00;2022082623
10836;15;Marina;2022-08-26 23:20:00;2022082623
10837;66;Marina;2022-08-26 23:20:00;2022082623
10838;71;Tenderloin;2022-08-26 23:30:00;2022082623
10839;39;Mission;2022-08-27 00:00:00;2022082700
10840;30;Mission;2022-08-27 00:00:00;2022082700
10841;18;South of Market;2022-08-27 00:00:00;2022082700
10842;3;Bayview Hunters Point;2022-08-27 00:00:00;2022082700
10843;39;Tenderloin;2022-08-27 00:00:00;2022082700
10844;45;Bayview Hunters Point;2022-08-27 00:00:00;2022082700
10845;18;South of Market;2022-08-27 00:00:00;2022082700
10846;39;Financial District/South Beach;2022-08-27 00:00:00;2022082700
10847;43;South of Market;2022-08-27 00:00:00;2022082700
