;incidentCategory;neighborhood;datetime;hour;weather
42234;Drug Offense;Tenderloin;2023-02-14 07:45:00;07;2023021407
42235;Larceny Theft;Tenderloin;2023-02-14 07:47:00;07;2023021407
42236;Malicious Mischief;Tenderloin;2023-02-14 07:47:00;07;2023021407
42237;Offences Against The Family And Children;Bayview Hunters Point;2023-02-14 08:20:00;08;2023021408
42238;Burglary;Western Addition;2023-02-14 08:35:00;08;2023021408
42239;Traffic Violation Arrest;Outer Mission;2023-02-14 08:53:00;08;2023021408
42240;Traffic Violation;Outer Mission;2023-02-14 08:53:00;08;2023021408
42241;Fraud;Inner Richmond;2023-02-14 09:00:00;09;2023021409
42242;Malicious Mischief;Mission;2023-02-14 09:00:00;09;2023021409
42243;Motor Vehicle Theft;Bayview Hunters Point;2023-02-14 09:01:00;09;2023021409
42244;Larceny Theft;South of Market;2023-02-14 09:30:00;09;2023021409
42245;Disorderly Conduct;Bernal Heights;2023-02-14 09:30:00;09;2023021409
42246;Motor Vehicle Theft;Mission Bay;2023-02-14 09:30:00;09;2023021409
42247;Assault;South of Market;2023-02-14 09:33:00;09;2023021409
42248;Weapons Offense;South of Market;2023-02-14 09:33:00;09;2023021409
42249;Larceny Theft;Russian Hill;2023-02-14 10:15:00;10;2023021410
42250;Motor Vehicle Theft;Mission;2023-02-14 10:28:00;10;2023021410
42251;Malicious Mischief;Russian Hill;2023-02-14 10:30:00;10;2023021410
42252;Larceny Theft;Haight Ashbury;2023-02-14 10:45:00;10;2023021410
42253;Assault;Bayview Hunters Point;2023-02-14 10:45:00;10;2023021410
42254;Larceny Theft;Visitacion Valley;2023-02-14 11:06:00;11;2023021411
42255;Motor Vehicle Theft;Visitacion Valley;2023-02-14 11:06:00;11;2023021411
42256;Burglary;Mission Bay;2023-02-14 11:10:00;11;2023021411
42257;Assault;Mission Bay;2023-02-14 11:10:00;11;2023021411
42258;Assault;Castro/Upper Market;2023-02-14 11:15:00;11;2023021411
42259;Motor Vehicle Theft;Bayview Hunters Point;2023-02-14 11:45:00;11;2023021411
42260;Motor Vehicle Theft;Bayview Hunters Point;2023-02-14 11:45:00;11;2023021411
42261;Larceny Theft;Bayview Hunters Point;2023-02-14 11:45:00;11;2023021411
42262;Robbery;Chinatown;2023-02-14 12:00:00;12;2023021412
42263;Larceny Theft;Tenderloin;2023-02-14 12:00:00;12;2023021412
42264;Larceny Theft;Inner Richmond;2023-02-14 12:00:00;12;2023021412
42265;Larceny Theft;Castro/Upper Market;2023-02-14 12:00:00;12;2023021412
42266;Fraud;Tenderloin;2023-02-14 12:00:00;12;2023021412
42267;Federal Law Violation;South of Market;2023-02-14 12:00:00;12;2023021412
42268;Malicious Mischief;South of Market;2023-02-14 12:31:00;12;2023021412
42269;Malicious Mischief;Tenderloin;2023-02-14 12:50:00;12;2023021412
42270;Drug Offense;Tenderloin;2023-02-14 12:50:00;12;2023021412
42271;Weapons Carrying Etc;Bayview Hunters Point;2023-02-14 12:52:00;12;2023021412
42272;Drug Violation;Bayview Hunters Point;2023-02-14 12:52:00;12;2023021412
42273;Larceny Theft;South of Market;2023-02-14 12:55:00;12;2023021412
42274;Offences Against The Family And Children;Bayview Hunters Point;2023-02-14 13:00:00;13;2023021413
42275;Fraud;Sunset/Parkside;2023-02-14 13:20:00;13;2023021413
42276;Motor Vehicle Theft;Western Addition;2023-02-14 13:30:00;13;2023021413
42277;Larceny Theft;Outer Richmond;2023-02-14 13:30:00;13;2023021413
42278;Motor Vehicle Theft;South of Market;2023-02-14 13:40:00;13;2023021413
42279;Traffic Violation Arrest;Financial District/South Beach;2023-02-14 13:44:00;13;2023021413
42280;Traffic Violation;Financial District/South Beach;2023-02-14 13:44:00;13;2023021413
42281;Assault;Outer Mission;2023-02-14 14:00:00;14;2023021414
42282;Disorderly Conduct;Outer Mission;2023-02-14 14:00:00;14;2023021414
42283;Larceny Theft;Hayes Valley;2023-02-14 14:15:00;14;2023021414
42284;Fraud;Hayes Valley;2023-02-14 14:15:00;14;2023021414
42285;Drug Offense;Mission;2023-02-14 14:40:00;14;2023021414
42286;Larceny Theft;Mission;2023-02-14 15:00:00;15;2023021415
42287;Larceny Theft;Outer Richmond;2023-02-14 15:10:00;15;2023021415
42288;Assault;Tenderloin;2023-02-14 15:20:00;15;2023021415
42289;Larceny Theft;Bernal Heights;2023-02-14 15:30:00;15;2023021415
42290;Assault;West of Twin Peaks;2023-02-14 15:45:00;15;2023021415
42291;Traffic Violation;West of Twin Peaks;2023-02-14 15:45:00;15;2023021415
42292;Larceny Theft;South of Market;2023-02-14 16:00:00;16;2023021416
42293;Burglary;Mission;2023-02-14 16:00:00;16;2023021416
42294;Larceny Theft;Lakeshore;2023-02-14 16:03:00;16;2023021416
42295;Drug Offense;Tenderloin;2023-02-14 16:04:00;16;2023021416
42296;Drug Offense;Tenderloin;2023-02-14 16:04:00;16;2023021416
42297;Drug Offense;Tenderloin;2023-02-14 16:04:00;16;2023021416
42298;Assault;Pacific Heights;2023-02-14 16:15:00;16;2023021416
42299;Malicious Mischief;Pacific Heights;2023-02-14 16:15:00;16;2023021416
42300;Larceny Theft;Mission;2023-02-14 16:30:00;16;2023021416
42301;Motor Vehicle Theft;Tenderloin;2023-02-14 16:46:00;16;2023021416
42302;Drug Offense;Tenderloin;2023-02-14 16:46:00;16;2023021416
42303;Assault;Mission;2023-02-14 16:55:00;16;2023021416
42304;Disorderly Conduct;Bayview Hunters Point;2023-02-14 16:59:00;16;2023021416
42305;Larceny Theft;Western Addition;2023-02-14 17:00:00;17;2023021417
42306;Burglary;Portola;2023-02-14 17:03:00;17;2023021417
42307;Robbery;Portola;2023-02-14 17:03:00;17;2023021417
42308;Assault;Visitacion Valley;2023-02-14 17:04:00;17;2023021417
42309;Resisting, Delaying, or Obstructing  Peace Officer Duties;Visitacion Valley;2023-02-14 17:04:00;17;2023021417
42310;Assault;Visitacion Valley;2023-02-14 17:04:00;17;2023021417
42311;Drug Offense;Tenderloin;2023-02-14 17:11:00;17;2023021417
42312;Motor Vehicle Theft;Castro/Upper Market;2023-02-14 17:15:00;17;2023021417
42313;Larceny Theft;Castro/Upper Market;2023-02-14 17:15:00;17;2023021417
42314;Drug Offense;Tenderloin;2023-02-14 17:24:00;17;2023021417
42315;Drug Offense;Tenderloin;2023-02-14 17:24:00;17;2023021417
42316;Drug Offense;Tenderloin;2023-02-14 17:24:00;17;2023021417
42317;Disorderly Conduct;Hayes Valley;2023-02-14 17:35:00;17;2023021417
42318;Assault;Hayes Valley;2023-02-14 17:35:00;17;2023021417
42319;Assault;Financial District/South Beach;2023-02-14 17:50:00;17;2023021417
42320;Disorderly Conduct;Marina;2023-02-14 17:56:00;17;2023021417
42321;Resisting, Delaying, or Obstructing  Peace Officer Duties;Mission;2023-02-14 18:00:00;18;2023021418
42322;Larceny Theft;Pacific Heights;2023-02-14 18:00:00;18;2023021418
42323;Motor Vehicle Theft;Bayview Hunters Point;2023-02-14 18:00:00;18;2023021418
42324;Traffic Violation Arrest;Bayview Hunters Point;2023-02-14 18:16:00;18;2023021418
42325;Traffic Violation;Bayview Hunters Point;2023-02-14 18:16:00;18;2023021418
42326;Malicious Mischief;Nob Hill;2023-02-14 18:47:00;18;2023021418
42327;Larceny Theft;Mission;2023-02-14 18:52:00;18;2023021418
42328;Trespassing;Financial District/South Beach;2023-02-14 18:55:00;18;2023021418
42329;Motor Vehicle Theft;Lakeshore;2023-02-14 19:00:00;19;2023021419
42330;Burglary;Marina;2023-02-14 19:09:00;19;2023021419
42331;Code Felony;Marina;2023-02-14 19:09:00;19;2023021419
42332;Motor Vehicle Theft;Outer Mission;2023-02-14 19:15:00;19;2023021419
42333;Larceny Theft;Financial District/South Beach;2023-02-14 19:15:00;19;2023021419
42334;Robbery;Financial District/South Beach;2023-02-14 19:25:00;19;2023021419
42335;Disorderly Conduct;Inner Sunset;2023-02-14 19:28:00;19;2023021419
42336;Larceny Theft;Inner Sunset;2023-02-14 19:30:00;19;2023021419
42337;Malicious Mischief;Mission;2023-02-14 19:44:00;19;2023021419
42338;Assault;Nob Hill;2023-02-14 19:49:00;19;2023021419
42339;Offences Against The Family And Children;Potrero Hill;2023-02-14 20:00:00;20;2023021420
42340;Motor Vehicle Theft;Sunset/Parkside;2023-02-14 20:00:00;20;2023021420
42341;Burglary;Visitacion Valley;2023-02-14 20:00:00;20;2023021420
42342;Motor Vehicle Theft;Potrero Hill;2023-02-14 20:00:00;20;2023021420
42343;Burglary;Western Addition;2023-02-14 20:00:00;20;2023021420
42344;Larceny Theft;Western Addition;2023-02-14 20:00:00;20;2023021420
42345;Motor Vehicle Theft;Mission;2023-02-14 20:30:00;20;2023021420
42346;Larceny Theft;Golden Gate Park;2023-02-14 20:35:00;20;2023021420
42347;Robbery;Inner Richmond;2023-02-14 20:40:00;20;2023021420
42348;Disorderly Conduct;Castro/Upper Market;2023-02-14 20:59:00;20;2023021420
42349;Resisting, Delaying, or Obstructing  Peace Officer Duties;Castro/Upper Market;2023-02-14 20:59:00;20;2023021420
42350;Assault;Castro/Upper Market;2023-02-14 20:59:00;20;2023021420
42351;Burglary;Presidio Heights;2023-02-14 21:00:00;21;2023021421
42352;Robbery;Mission;2023-02-14 21:00:00;21;2023021421
42353;Motor Vehicle Theft;Sunset/Parkside;2023-02-14 22:00:00;22;2023021422
42354;Burglary;Presidio Heights;2023-02-14 22:00:00;22;2023021422
42355;Larceny Theft;Oceanview/Merced/Ingleside;2023-02-14 22:00:00;22;2023021422
42356;Larceny Theft;Hayes Valley;2023-02-14 22:30:00;22;2023021422
42357;Weapons Offense;Lakeshore;2023-02-14 22:50:00;22;2023021422
42358;Motor Vehicle Theft;Outer Mission;2023-02-14 23:00:00;23;2023021423
42359;Burglary;Russian Hill;2023-02-14 23:00:00;23;2023021423
42360;Assault;Haight Ashbury;2023-02-14 23:11:00;23;2023021423
42361;Larceny Theft;South of Market;2023-02-14 23:15:00;23;2023021423
42362;Motor Vehicle Theft;South of Market;2023-02-14 23:28:00;23;2023021423
42363;Resisting, Delaying, or Obstructing  Peace Officer Duties;Outer Richmond;2023-02-15 00:00:00;00;2023021500
42364;Larceny Theft;North Beach;2023-02-15 00:00:00;00;2023021500
42365;Malicious Mischief;South of Market;2023-02-15 00:00:00;00;2023021500
42366;Code Violation;Outer Richmond;2023-02-15 00:00:00;00;2023021500
42367;Larceny Theft;Inner Sunset;2023-02-15 00:00:00;00;2023021500
42368;Motor Vehicle Theft;Bayview Hunters Point;2023-02-15 00:00:00;00;2023021500
42369;Assault;Financial District/South Beach;2023-02-15 00:15:00;00;2023021500
42370;Assault;Financial District/South Beach;2023-02-15 00:15:00;00;2023021500
42371;Motor Vehicle Theft;Bayview Hunters Point;2023-02-15 00:54:00;00;2023021500
42372;Burglary;South of Market;2023-02-15 01:00:00;01;2023021501
42373;Larceny Theft;Pacific Heights;2023-02-15 01:00:00;01;2023021501
42374;Assault;Treasure Island;2023-02-15 01:00:00;01;2023021501
42375;Robbery;Mission;2023-02-15 01:00:00;01;2023021501
42376;Malicious Mischief;Financial District/South Beach;2023-02-15 01:01:00;01;2023021501
42377;Arson;Marina;2023-02-15 01:20:00;01;2023021501
42378;Motor Vehicle Theft;Bernal Heights;2023-02-15 01:30:00;01;2023021501
42379;Robbery;Bayview Hunters Point;2023-02-15 01:40:00;01;2023021501
42380;Burglary;Bayview Hunters Point;2023-02-15 01:40:00;01;2023021501
42381;Malicious Mischief;Chinatown;2023-02-15 02:20:00;02;2023021502
42382;Malicious Mischief;Sunset/Parkside;2023-02-15 02:30:00;02;2023021502
42383;Motor Vehicle Theft;Japantown;2023-02-15 03:11:00;03;2023021503
42384;Burglary;Mission;2023-02-15 03:38:00;03;2023021503
42385;Malicious Mischief;Bayview Hunters Point;2023-02-15 04:16:00;04;2023021504
42386;Larceny Theft;Potrero Hill;2023-02-15 04:17:00;04;2023021504
42387;Disorderly Conduct;Potrero Hill;2023-02-15 04:17:00;04;2023021504
42388;Trespassing;Financial District/South Beach;2023-02-15 05:00:00;05;2023021505
42389;Larceny Theft;Financial District/South Beach;2023-02-15 06:00:00;06;2023021506
42390;Robbery;Tenderloin;2023-02-15 06:25:00;06;2023021506
42391;Weapons Offense;Tenderloin;2023-02-15 06:25:00;06;2023021506
42392;Weapons Offense;Tenderloin;2023-02-15 06:25:00;06;2023021506
42393;Assault;Tenderloin;2023-02-15 06:30:00;06;2023021506
42394;Robbery;Financial District/South Beach;2023-02-15 06:37:00;06;2023021506
42395;Burglary;Financial District/South Beach;2023-02-15 06:37:00;06;2023021506
42396;Larceny Theft;Excelsior;2023-02-15 07:22:00;07;2023021507
42397;Burglary;Sunset/Parkside;2023-02-15 07:36:00;07;2023021507
42398;Weapons Offense;Bayview Hunters Point;2023-02-15 07:37:00;07;2023021507
42399;Fraud;Mission;2023-02-15 08:00:00;08;2023021508
42400;Drug Offense;Tenderloin;2023-02-15 08:02:00;08;2023021508
42401;Drug Offense;Tenderloin;2023-02-15 08:06:00;08;2023021508
42402;Assault;Tenderloin;2023-02-15 08:30:00;08;2023021508
42403;Motor Vehicle Theft;Haight Ashbury;2023-02-15 08:30:00;08;2023021508
42404;Larceny Theft;Financial District/South Beach;2023-02-15 08:40:00;08;2023021508
42405;Traffic Violation;Nob Hill;2023-02-15 08:54:00;08;2023021508
42406;Disorderly Conduct;South of Market;2023-02-15 08:57:00;08;2023021508
42407;Larceny Theft;Glen Park;2023-02-15 09:00:00;09;2023021509
42408;Offences Against The Family And Children;Western Addition;2023-02-15 09:12:00;09;2023021509
42409;Larceny Theft;Mission;2023-02-15 09:24:00;09;2023021509
42410;Larceny Theft;North Beach;2023-02-15 09:30:00;09;2023021509
42411;Larceny Theft;Oceanview/Merced/Ingleside;2023-02-15 09:30:00;09;2023021509
42412;Disorderly Conduct;Tenderloin;2023-02-15 10:00:00;10;2023021510
42413;Drug Offense;Tenderloin;2023-02-15 10:15:00;10;2023021510
42414;Fraud;Sunset/Parkside;2023-02-15 10:15:00;10;2023021510
42415;Larceny Theft;Inner Sunset;2023-02-15 10:26:00;10;2023021510
42416;Motor Vehicle Theft;Hayes Valley;2023-02-15 10:37:00;10;2023021510
42417;Assault;Mission Bay;2023-02-15 10:53:00;10;2023021510
42418;Larceny Theft;Hayes Valley;2023-02-15 10:55:00;10;2023021510
42419;Drug Offense;Tenderloin;2023-02-15 10:57:00;10;2023021510
42420;Drug Offense;Tenderloin;2023-02-15 10:59:00;10;2023021510
42421;Larceny Theft;South of Market;2023-02-15 11:00:00;11;2023021511
42422;Robbery;South of Market;2023-02-15 11:00:00;11;2023021511
42423;Burglary;Western Addition;2023-02-15 11:00:00;11;2023021511
42424;Robbery;Western Addition;2023-02-15 11:08:00;11;2023021511
42425;Larceny Theft;Russian Hill;2023-02-15 11:27:00;11;2023021511
42426;Larceny Theft;Mission;2023-02-15 11:30:00;11;2023021511
42427;Larceny Theft;Financial District/South Beach;2023-02-15 11:40:00;11;2023021511
42428;Assault;South of Market;2023-02-15 11:41:00;11;2023021511
42429;Assault;Western Addition;2023-02-15 11:45:00;11;2023021511
42430;Assault;Western Addition;2023-02-15 11:45:00;11;2023021511
42431;Robbery;South of Market;2023-02-15 11:53:00;11;2023021511
42432;Assault;South of Market;2023-02-15 11:53:00;11;2023021511
42433;Burglary;South of Market;2023-02-15 11:53:00;11;2023021511
42434;Assault;Financial District/South Beach;2023-02-15 11:55:00;11;2023021511
42435;Weapons Offense;Financial District/South Beach;2023-02-15 11:55:00;11;2023021511
42436;Larceny Theft;Russian Hill;2023-02-15 12:00:00;12;2023021512
42437;Weapons Offense;Bayview Hunters Point;2023-02-15 12:00:00;12;2023021512
42438;Larceny Theft;Marina;2023-02-15 12:00:00;12;2023021512
42439;Larceny Theft;Bayview Hunters Point;2023-02-15 12:00:00;12;2023021512
42440;Drug Offense;South of Market;2023-02-15 12:02:00;12;2023021512
42441;Drug Offense;Tenderloin;2023-02-15 12:04:00;12;2023021512
42442;Larceny Theft;Bayview Hunters Point;2023-02-15 12:09:00;12;2023021512
42443;Drug Offense;South of Market;2023-02-15 12:16:00;12;2023021512
42444;Drug Offense;South of Market;2023-02-15 12:16:00;12;2023021512
42445;Drug Offense;South of Market;2023-02-15 12:16:00;12;2023021512
42446;Larceny Theft;North Beach;2023-02-15 12:17:00;12;2023021512
42447;Drug Offense;Tenderloin;2023-02-15 12:18:00;12;2023021512
42448;Assault;Financial District/South Beach;2023-02-15 12:22:00;12;2023021512
42449;Malicious Mischief;Financial District/South Beach;2023-02-15 12:22:00;12;2023021512
42450;Fraud;Western Addition;2023-02-15 12:30:00;12;2023021512
42451;Drug Offense;Tenderloin;2023-02-15 12:34:00;12;2023021512
42452;Larceny Theft;Noe Valley;2023-02-15 12:37:00;12;2023021512
42453;Assault;Japantown;2023-02-15 12:38:00;12;2023021512
42454;Robbery;Russian Hill;2023-02-15 12:40:00;12;2023021512
42455;Larceny Theft;Outer Richmond;2023-02-15 12:45:00;12;2023021512
42456;Larceny Theft;Visitacion Valley;2023-02-15 12:50:00;12;2023021512
42457;Drug Offense;Tenderloin;2023-02-15 12:58:00;12;2023021512
42458;Sex Offense;Haight Ashbury;2023-02-15 13:00:00;13;2023021513
42459;Larceny Theft;Tenderloin;2023-02-15 13:00:00;13;2023021513
42460;Motor Vehicle Theft;Bayview Hunters Point;2023-02-15 13:00:00;13;2023021513
42461;Drug Offense;Tenderloin;2023-02-15 13:00:00;13;2023021513
42462;Drug Offense;Tenderloin;2023-02-15 13:08:00;13;2023021513
42463;Drug Offense;South of Market;2023-02-15 13:08:00;13;2023021513
42464;Drug Offense;Tenderloin;2023-02-15 13:19:00;13;2023021513
42465;Drug Offense;Tenderloin;2023-02-15 13:19:00;13;2023021513
42466;Drug Offense;Tenderloin;2023-02-15 13:20:00;13;2023021513
42467;Fraud;Sunset/Parkside;2023-02-15 13:23:00;13;2023021513
42468;Disorderly Conduct;Western Addition;2023-02-15 13:30:00;13;2023021513
42469;Larceny Theft;Hayes Valley;2023-02-15 13:30:00;13;2023021513
42470;Larceny Theft;Lakeshore;2023-02-15 13:30:00;13;2023021513
42471;Larceny Theft;Haight Ashbury;2023-02-15 13:32:00;13;2023021513
42472;Drug Offense;South of Market;2023-02-15 13:37:00;13;2023021513
42473;Larceny Theft;North Beach;2023-02-15 13:55:00;13;2023021513
42474;Motor Vehicle Theft;Inner Richmond;2023-02-15 14:00:00;14;2023021514
42475;Fraud;Mission;2023-02-15 14:00:00;14;2023021514
42476;Motor Vehicle Theft;Mission;2023-02-15 14:00:00;14;2023021514
42477;Assault;Tenderloin;2023-02-15 14:01:00;14;2023021514
42478;Malicious Mischief;Tenderloin;2023-02-15 14:01:00;14;2023021514
42479;Larceny Theft;Presidio;2023-02-15 14:05:00;14;2023021514
42480;Motor Vehicle Theft;Marina;2023-02-15 14:07:00;14;2023021514
42481;Assault;North Beach;2023-02-15 14:10:00;14;2023021514
42482;Larceny Theft;Russian Hill;2023-02-15 14:20:00;14;2023021514
42483;Assault;Castro/Upper Market;2023-02-15 14:40:00;14;2023021514
42484;Larceny Theft;Lone Mountain/USF;2023-02-15 15:00:00;15;2023021515
42485;Larceny Theft;Inner Sunset;2023-02-15 15:10:00;15;2023021515
42486;Assault;Western Addition;2023-02-15 15:15:00;15;2023021515
42487;Larceny Theft;Pacific Heights;2023-02-15 15:15:00;15;2023021515
42488;Larceny Theft;Pacific Heights;2023-02-15 15:23:00;15;2023021515
42489;Larceny Theft;Tenderloin;2023-02-15 15:26:00;15;2023021515
42490;Larceny Theft;Visitacion Valley;2023-02-15 15:27:00;15;2023021515
42491;Larceny Theft;Russian Hill;2023-02-15 15:30:00;15;2023021515
42492;Larceny Theft;Russian Hill;2023-02-15 15:40:00;15;2023021515
42493;Assault;Western Addition;2023-02-15 15:44:00;15;2023021515
42494;Assault;Western Addition;2023-02-15 15:44:00;15;2023021515
42495;Assault;Western Addition;2023-02-15 15:44:00;15;2023021515
42496;Drug Offense;Tenderloin;2023-02-15 15:45:00;15;2023021515
42497;Traffic Violation;Financial District/South Beach;2023-02-15 15:53:00;15;2023021515
42498;Traffic Violation Arrest;Financial District/South Beach;2023-02-15 15:53:00;15;2023021515
42499;Drug Offense;Tenderloin;2023-02-15 15:59:00;15;2023021515
42500;Fraud;North Beach;2023-02-15 16:00:00;16;2023021516
42501;Motor Vehicle Theft;Tenderloin;2023-02-15 16:00:00;16;2023021516
42502;Larceny Theft;North Beach;2023-02-15 16:00:00;16;2023021516
42503;Motor Vehicle Theft;Mission;2023-02-15 16:14:00;16;2023021516
42504;Disorderly Conduct;Potrero Hill;2023-02-15 16:40:00;16;2023021516
42505;Larceny Theft;McLaren Park;2023-02-15 16:50:00;16;2023021516
42506;Traffic Violation;Bayview Hunters Point;2023-02-15 16:55:00;16;2023021516
42507;Traffic Violation Arrest;Bayview Hunters Point;2023-02-15 16:55:00;16;2023021516
42508;Robbery;South of Market;2023-02-15 17:00:00;17;2023021517
42509;Assault;South of Market;2023-02-15 17:00:00;17;2023021517
